Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
906.054,1118.14,2463.38,µm,Spot,Position,1,144219,
932.109,1118.8,2463.06,µm,Spot,Position,1,144220,
887.845,1025.49,2468.69,µm,Spot,Position,1,144221,
902.773,1068.5,2465.4,µm,Spot,Position,1,144222,
900.603,1091.41,2472.05,µm,Spot,Position,1,144223,
847.701,1039.87,2482.96,µm,Spot,Position,1,144224,
903.426,1039.98,2485.29,µm,Spot,Position,1,144225,
927.93,1037.6,2488.25,µm,Spot,Position,1,144226,
917.025,1022.11,2496.37,µm,Spot,Position,1,144227,
909.211,1026.67,2495.84,µm,Spot,Position,1,144228,
876.331,1030,2492.79,µm,Spot,Position,1,144229,
869.259,1094.37,2500.21,µm,Spot,Position,1,144230,
907.335,1116.27,2499.7,µm,Spot,Position,1,144231,
932.225,1064.49,2510.09,µm,Spot,Position,1,144232,
860.668,1115.73,2518.63,µm,Spot,Position,1,144234,
897.046,1122.95,2514.44,µm,Spot,Position,1,144235,
811.434,1055.26,2524.66,µm,Spot,Position,1,144236,
925.167,1147.55,2527.96,µm,Spot,Position,1,144237,
1003.74,1090.24,2445.68,µm,Spot,Position,1,144238,
956.644,1099.19,2445.29,µm,Spot,Position,1,144239,
975.665,1115.52,2447.97,µm,Spot,Position,1,144240,
946.689,1022.33,2455.83,µm,Spot,Position,1,144241,
1021.01,1025.73,2461.34,µm,Spot,Position,1,144242,
1016.86,1110.7,2461.74,µm,Spot,Position,1,144243,
973.93,1138.11,2463.33,µm,Spot,Position,1,144244,
1032.89,1031.24,2469.64,µm,Spot,Position,1,144245,
1002.25,1089.02,2465.08,µm,Spot,Position,1,144246,
1079.74,1049.07,2470.86,µm,Spot,Position,1,144247,
1027.7,1065.95,2480.53,µm,Spot,Position,1,144248,
966.177,1101.77,2475.52,µm,Spot,Position,1,144249,
992.326,1054.38,2486.08,µm,Spot,Position,1,144250,
955.961,1031.1,2488.86,µm,Spot,Position,1,144251,
948.211,1049.31,2487.82,µm,Spot,Position,1,144252,
966.344,1055.09,2487.2,µm,Spot,Position,1,144253,
988.686,1069.62,2489.51,µm,Spot,Position,1,144254,
955.184,1056.19,2499.18,µm,Spot,Position,1,144255,
968.46,1111.57,2504.23,µm,Spot,Position,1,144256,
1016.53,1154.96,2502.96,µm,Spot,Position,1,144257,
1007.22,1025.83,2512.49,µm,Spot,Position,1,144258,
1028.07,1056.37,2515.65,µm,Spot,Position,1,144259,
1093.84,1058.5,2518.65,µm,Spot,Position,1,144260,
1019.5,1096.32,2517.06,µm,Spot,Position,1,144261,
1061.71,1111.71,2526.57,µm,Spot,Position,1,144262,
2336.79,1120.35,2482.86,µm,Spot,Position,1,144263,
-1368.78,1319.04,2514.73,µm,Spot,Position,1,144273,
-1353.86,1304.63,2527.01,µm,Spot,Position,1,144274,
572.75,1326.88,2449.68,µm,Spot,Position,1,144279,
551.497,1313.94,2493.08,µm,Spot,Position,1,144280,
559.912,1287.48,2522.01,µm,Spot,Position,1,144281,
1635.87,1311.81,2455.88,µm,Spot,Position,1,144282,
1758.4,1324.48,2454,µm,Spot,Position,1,144283,
-1429,1337.23,2462.51,µm,Spot,Position,1,144284,
-1457.79,1360.92,2462.75,µm,Spot,Position,1,144285,
-1438.73,1362.1,2465.34,µm,Spot,Position,1,144286,
-332.483,1383.58,2468.28,µm,Spot,Position,1,144290,
383.622,1482.67,2492.23,µm,Spot,Position,1,144295,
365.34,1490.22,2504.93,µm,Spot,Position,1,144296,
412.5,1483.81,2515.65,µm,Spot,Position,1,144297,
604.866,1337.97,2462.37,µm,Spot,Position,1,144298,
1402.73,1410.25,2444.92,µm,Spot,Position,1,144299,
1467.56,1472.05,2445.83,µm,Spot,Position,1,144300,
1566.96,1413.64,2464.3,µm,Spot,Position,1,144301,
1496.26,1422.01,2462.69,µm,Spot,Position,1,144302,
1549.06,1475.31,2461.05,µm,Spot,Position,1,144303,
1543.44,1430.2,2473.07,µm,Spot,Position,1,144304,
1501.49,1471.49,2483,µm,Spot,Position,1,144305,
1546.38,1444.94,2507.43,µm,Spot,Position,1,144306,
1569.18,1408.07,2525.37,µm,Spot,Position,1,144307,
1701.5,1346.8,2449.79,µm,Spot,Position,1,144308,
1651.56,1418.76,2450.72,µm,Spot,Position,1,144309,
1678.76,1450.77,2450.78,µm,Spot,Position,1,144310,
1702.01,1419.73,2457.32,µm,Spot,Position,1,144311,
1720.72,1470.38,2463.71,µm,Spot,Position,1,144312,
1589.29,1438.37,2465.23,µm,Spot,Position,1,144313,
1633.69,1442.73,2465.23,µm,Spot,Position,1,144314,
1690.9,1370.17,2473.05,µm,Spot,Position,1,144315,
1701.83,1470.05,2471.74,µm,Spot,Position,1,144316,
1671.56,1367.98,2476.51,µm,Spot,Position,1,144317,
1680.25,1429.78,2476.51,µm,Spot,Position,1,144318,
1659.73,1471.86,2484.12,µm,Spot,Position,1,144319,
1614.88,1404.56,2494.01,µm,Spot,Position,1,144320,
1690.76,1483.08,2505.47,µm,Spot,Position,1,144321,
1712,1391.18,2511.67,µm,Spot,Position,1,144322,
1671.77,1433.16,2508.21,µm,Spot,Position,1,144323,
1625.51,1474,2514.48,µm,Spot,Position,1,144324,
1580.25,1388.54,2523.7,µm,Spot,Position,1,144325,
1644.76,1438.79,2522.45,µm,Spot,Position,1,144326,
1701.59,1442.66,2526.92,µm,Spot,Position,1,144327,
1778.51,1388.53,2453.19,µm,Spot,Position,1,144328,
1729.1,1414.05,2448.28,µm,Spot,Position,1,144329,
1782.71,1430.39,2452.79,µm,Spot,Position,1,144330,
1734.34,1443.75,2457.12,µm,Spot,Position,1,144331,
1824.29,1487.56,2457.91,µm,Spot,Position,1,144332,
1834.26,1461.2,2484.85,µm,Spot,Position,1,144333,
1767.51,1452.68,2486.5,µm,Spot,Position,1,144334,
1764.91,1378,2496.28,µm,Spot,Position,1,144335,
1734.14,1482.51,2494.56,µm,Spot,Position,1,144336,
1828.17,1471.86,2498.94,µm,Spot,Position,1,144337,
1808.33,1398.99,2507.91,µm,Spot,Position,1,144338,
1874.51,1463.09,2507,µm,Spot,Position,1,144339,
1734.39,1446.98,2512.03,µm,Spot,Position,1,144340,
1737.17,1422.61,2516.15,µm,Spot,Position,1,144341,
1775.6,1478.14,2513.54,µm,Spot,Position,1,144342,
-339.121,1568.98,2457.85,µm,Spot,Position,1,144345,
-359.474,1597.54,2482.14,µm,Spot,Position,1,144346,
-343.944,1567,2492.12,µm,Spot,Position,1,144347,
-164.783,1575.07,2447.48,µm,Spot,Position,1,144348,
-267.842,1539.83,2448.15,µm,Spot,Position,1,144349,
-167.842,1567.04,2465.98,µm,Spot,Position,1,144350,
-309.046,1550.4,2486.41,µm,Spot,Position,1,144351,
-186.5,1559.2,2511.37,µm,Spot,Position,1,144352,
-177.213,1615.4,2518.02,µm,Spot,Position,1,144353,
-94.5029,1552.68,2445.18,µm,Spot,Position,1,144354,
-139.067,1617.29,2467.55,µm,Spot,Position,1,144355,
-106.43,1620.61,2479.63,µm,Spot,Position,1,144357,
-104.27,1600.34,2515.71,µm,Spot,Position,1,144358,
-149.144,1613.69,2516.43,µm,Spot,Position,1,144359,
-155.269,1532.29,2520.14,µm,Spot,Position,1,144360,
-139.878,1571.69,2519.71,µm,Spot,Position,1,144361,
-69.8747,1574.95,2527.02,µm,Spot,Position,1,144362,
273.663,1577.1,2479.39,µm,Spot,Position,1,144363,
260.506,1585.03,2485.12,µm,Spot,Position,1,144364,
299.226,1604.27,2487.56,µm,Spot,Position,1,144365,
239.739,1628.37,2504.72,µm,Spot,Position,1,144368,
303.114,1553.14,2523.94,µm,Spot,Position,1,144369,
255.089,1615.89,2520.39,µm,Spot,Position,1,144370,
360.264,1624.42,2447.34,µm,Spot,Position,1,144371,
352.394,1632.7,2451.69,µm,Spot,Position,1,144372,
330.637,1555.23,2465.31,µm,Spot,Position,1,144374,
406.711,1553.13,2475.04,µm,Spot,Position,1,144376,
331.824,1524.83,2480.14,µm,Spot,Position,1,144377,
459.67,1576.77,2477.6,µm,Spot,Position,1,144378,
345.335,1534.56,2484.56,µm,Spot,Position,1,144379,
390.576,1561.36,2480.85,µm,Spot,Position,1,144380,
388.358,1574.11,2482.22,µm,Spot,Position,1,144381,
382.839,1586.18,2486.17,µm,Spot,Position,1,144382,
339.505,1573.09,2488.18,µm,Spot,Position,1,144383,
354.801,1549.03,2495.9,µm,Spot,Position,1,144384,
380.418,1510.13,2499.26,µm,Spot,Position,1,144385,
346.101,1516.8,2498.33,µm,Spot,Position,1,144386,
318.788,1610.66,2502.42,µm,Spot,Position,1,144387,
319.098,1553.89,2504.09,µm,Spot,Position,1,144388,
377.151,1617,2503.85,µm,Spot,Position,1,144389,
418.736,1648.88,2507.55,µm,Spot,Position,1,144390,
374.721,1516.28,2510.63,µm,Spot,Position,1,144391,
368.096,1574.12,2513.15,µm,Spot,Position,1,144392,
318.944,1629.24,2508.66,µm,Spot,Position,1,144393,
348.008,1632.31,2508.08,µm,Spot,Position,1,144394,
319.395,1515.53,2518.64,µm,Spot,Position,1,144395,
443.589,1565.4,2514.86,µm,Spot,Position,1,144396,
439.119,1577.31,2518.31,µm,Spot,Position,1,144397,
442.602,1620.75,2516.76,µm,Spot,Position,1,144398,
447.808,1632.75,2515.21,µm,Spot,Position,1,144399,
404.42,1533.64,2522.37,µm,Spot,Position,1,144400,
410.25,1588.09,2519.64,µm,Spot,Position,1,144401,
404.557,1610.23,2526.25,µm,Spot,Position,1,144402,
378.554,1642.3,2528.59,µm,Spot,Position,1,144403,
479.305,1639.93,2466.3,µm,Spot,Position,1,144404,
523.102,1594.89,2478.92,µm,Spot,Position,1,144405,
513.531,1567.84,2482.46,µm,Spot,Position,1,144406,
473.917,1614.85,2493.32,µm,Spot,Position,1,144407,
488.432,1613.86,2504.2,µm,Spot,Position,1,144408,
480.708,1641.2,2527.38,µm,Spot,Position,1,144409,
1497.04,1516.2,2443.64,µm,Spot,Position,1,144410,
1535.86,1557.03,2450.44,µm,Spot,Position,1,144411,
1556.29,1495.9,2482.75,µm,Spot,Position,1,144412,
1493.63,1496.36,2484.57,µm,Spot,Position,1,144413,
1526.34,1504.83,2494.66,µm,Spot,Position,1,144414,
1523.33,1578.88,2499.04,µm,Spot,Position,1,144415,
1517.86,1544.14,2505.3,µm,Spot,Position,1,144416,
1556.98,1554.37,2502.68,µm,Spot,Position,1,144417,
1594.42,1543.32,2445.45,µm,Spot,Position,1,144418,
1655.47,1513.23,2450.95,µm,Spot,Position,1,144419,
1683.97,1611.16,2452.25,µm,Spot,Position,1,144420,
1688.28,1498.61,2456.09,µm,Spot,Position,1,144421,
1704.73,1554.88,2455.47,µm,Spot,Position,1,144422,
1579.7,1520.56,2459.32,µm,Spot,Position,1,144423,
1656.55,1587.87,2462.03,µm,Spot,Position,1,144424,
1578.43,1603.57,2460.05,µm,Spot,Position,1,144425,
1656.56,1498.05,2468.47,µm,Spot,Position,1,144426,
1605.53,1495.94,2471.02,µm,Spot,Position,1,144427,
1578.82,1564.47,2473.85,µm,Spot,Position,1,144428,
1726.28,1569.49,2471.08,µm,Spot,Position,1,144429,
1621.27,1597.48,2480.16,µm,Spot,Position,1,144430,
1662.96,1611.8,2477.38,µm,Spot,Position,1,144431,
1683.78,1539.68,2485.56,µm,Spot,Position,1,144432,
1660.29,1645.87,2484.75,µm,Spot,Position,1,144433,
1713.46,1507.3,2488.86,µm,Spot,Position,1,144434,
1613.15,1647.02,2490.34,µm,Spot,Position,1,144435,
1657.28,1507.69,2494.93,µm,Spot,Position,1,144436,
1665.89,1548.8,2499.26,µm,Spot,Position,1,144437,
1629.76,1565.98,2500.03,µm,Spot,Position,1,144438,
1711.82,1558.79,2503.57,µm,Spot,Position,1,144439,
1587.58,1587.26,2504.07,µm,Spot,Position,1,144440,
1699.38,1624.46,2505.78,µm,Spot,Position,1,144441,
1618.32,1531.33,2524.97,µm,Spot,Position,1,144442,
1616.18,1553.45,2529.06,µm,Spot,Position,1,144443,
1685.16,1586.18,2526.41,µm,Spot,Position,1,144444,
1795.86,1645.77,2442.67,µm,Spot,Position,1,144445,
1769.45,1495.64,2451.94,µm,Spot,Position,1,144446,
1727.19,1521.69,2449.08,µm,Spot,Position,1,144447,
1761.62,1611.5,2450.01,µm,Spot,Position,1,144448,
1770.87,1532.26,2461.91,µm,Spot,Position,1,144449,
1769.15,1574.74,2467.17,µm,Spot,Position,1,144450,
1856.46,1574.48,2467.55,µm,Spot,Position,1,144451,
1789.72,1545.52,2474.43,µm,Spot,Position,1,144452,
1822.17,1600.41,2474.82,µm,Spot,Position,1,144453,
1732.17,1606.75,2470.96,µm,Spot,Position,1,144454,
1869.64,1618.23,2474.63,µm,Spot,Position,1,144455,
1765.85,1641.52,2485.23,µm,Spot,Position,1,144456,
1738.63,1533.81,2494.97,µm,Spot,Position,1,144457,
1804.6,1509.28,2498.78,µm,Spot,Position,1,144458,
1760.05,1604.52,2503.11,µm,Spot,Position,1,144459,
1774.03,1561.62,2509.45,µm,Spot,Position,1,144460,
1845.94,1588.43,2511.37,µm,Spot,Position,1,144461,
1802.66,1623.17,2516.42,µm,Spot,Position,1,144462,
1829.13,1581.3,2529.58,µm,Spot,Position,1,144463,
1851.6,1643.65,2525.46,µm,Spot,Position,1,144464,
1892.6,1551.04,2528.95,µm,Spot,Position,1,144465,
-1476.68,1719.98,2452.89,µm,Spot,Position,1,144469,
-1490.8,1727.69,2455.46,µm,Spot,Position,1,144470,
-192.313,1763.85,2479.46,µm,Spot,Position,1,144472,
-171.359,1733.86,2488.98,µm,Spot,Position,1,144473,
-167.903,1698.41,2508.29,µm,Spot,Position,1,144474,
-221.071,1794.62,2516.59,µm,Spot,Position,1,144475,
-237.509,1727.51,2527.07,µm,Spot,Position,1,144476,
-128.451,1792.07,2443.87,µm,Spot,Position,1,144477,
-112.65,1690.19,2449.72,µm,Spot,Position,1,144478,
-156.786,1708.88,2448.75,µm,Spot,Position,1,144479,
-113.747,1766.53,2465.86,µm,Spot,Position,1,144480,
-102.739,1698.96,2474.86,µm,Spot,Position,1,144481,
-82.0703,1707.81,2486.92,µm,Spot,Position,1,144482,
-88.5532,1763.73,2488.24,µm,Spot,Position,1,144483,
-139.908,1665.35,2496.29,µm,Spot,Position,1,144484,
-153.891,1792.59,2491.85,µm,Spot,Position,1,144485,
-70.2956,1663.53,2499.79,µm,Spot,Position,1,144486,
-133.827,1675.04,2499.38,µm,Spot,Position,1,144487,
-41.8645,1805.34,2499.14,µm,Spot,Position,1,144488,
-81.1584,1660.34,2503.16,µm,Spot,Position,1,144489,
-88.3044,1750.58,2507.35,µm,Spot,Position,1,144490,
-60.861,1784.36,2517.57,µm,Spot,Position,1,144491,
271.184,1653.81,2466.23,µm,Spot,Position,1,144492,
251.111,1678.92,2480.17,µm,Spot,Position,1,144493,
213.742,1696.04,2482.19,µm,Spot,Position,1,144494,
199.719,1735.58,2484.95,µm,Spot,Position,1,144496,
267.933,1653.12,2498.77,µm,Spot,Position,1,144497,
299.085,1658.03,2505.78,µm,Spot,Position,1,144498,
271.464,1677.47,2510.94,µm,Spot,Position,1,144499,
308.3,1699.76,2518.1,µm,Spot,Position,1,144500,
303.579,1680.3,2527.19,µm,Spot,Position,1,144503,
415.061,1742.28,2447.44,µm,Spot,Position,1,144505,
363.272,1729.83,2448.42,µm,Spot,Position,1,144506,
428.29,1652.22,2465.44,µm,Spot,Position,1,144507,
362.434,1655.09,2464.98,µm,Spot,Position,1,144508,
426.809,1724.77,2465.91,µm,Spot,Position,1,144509,
403.373,1784.58,2465.1,µm,Spot,Position,1,144510,
334.148,1673.66,2473.53,µm,Spot,Position,1,144511,
449.462,1682.67,2472.61,µm,Spot,Position,1,144512,
416.185,1681.33,2476.91,µm,Spot,Position,1,144514,
415.74,1691.12,2478.12,µm,Spot,Position,1,144515,
333.897,1695.67,2476.35,µm,Spot,Position,1,144516,
369.666,1699.5,2475.53,µm,Spot,Position,1,144517,
354.465,1678,2485.25,µm,Spot,Position,1,144518,
314.339,1701.76,2482.64,µm,Spot,Position,1,144519,
380.239,1735.7,2489.81,µm,Spot,Position,1,144520,
470.561,1654.39,2505.24,µm,Spot,Position,1,144521,
353.79,1680.33,2510.4,µm,Spot,Position,1,144522,
415.392,1689.95,2509.47,µm,Spot,Position,1,144523,
400.015,1701.62,2516.26,µm,Spot,Position,1,144524,
324.14,1715.02,2516.53,µm,Spot,Position,1,144525,
326.101,1743.38,2513.62,µm,Spot,Position,1,144526,
389.281,1666.31,2520.87,µm,Spot,Position,1,144527,
407.945,1737.35,2519.59,µm,Spot,Position,1,144528,
474.637,1655.12,2472.02,µm,Spot,Position,1,144529,
670.403,1719.61,2447.94,µm,Spot,Position,1,144530,
732.628,1751.32,2448.71,µm,Spot,Position,1,144531,
784.624,1795.05,2449.22,µm,Spot,Position,1,144532,
771.839,1739.17,2474.17,µm,Spot,Position,1,144533,
710.01,1761.65,2472.74,µm,Spot,Position,1,144534,
741.879,1760.77,2473.09,µm,Spot,Position,1,144535,
739.113,1782.31,2470.17,µm,Spot,Position,1,144536,
719.892,1792.99,2480,µm,Spot,Position,1,144537,
760.005,1757.95,2490.36,µm,Spot,Position,1,144538,
742.999,1712.32,2512.52,µm,Spot,Position,1,144539,
717.872,1752.54,2511.12,µm,Spot,Position,1,144540,
741.169,1799.56,2508.5,µm,Spot,Position,1,144541,
1562.14,1710.94,2469.29,µm,Spot,Position,1,144542,
1665.2,1688.5,2446.7,µm,Spot,Position,1,144543,
1687.8,1718.97,2446.17,µm,Spot,Position,1,144544,
1623.03,1713.44,2452.06,µm,Spot,Position,1,144545,
1588.03,1654.02,2460.12,µm,Spot,Position,1,144546,
1696.96,1678.76,2468.74,µm,Spot,Position,1,144547,
1605.55,1716.03,2469.1,µm,Spot,Position,1,144548,
1642.74,1748.88,2468.79,µm,Spot,Position,1,144549,
1704.99,1706.59,2477.41,µm,Spot,Position,1,144550,
1655.43,1667.21,2487.85,µm,Spot,Position,1,144551,
1612.46,1659.88,2500.54,µm,Spot,Position,1,144552,
1671.03,1745.35,2504.78,µm,Spot,Position,1,144553,
1735.06,1663.76,2481.12,µm,Spot,Position,1,144554,
1831.87,1665.45,2493.54,µm,Spot,Position,1,144555,
1890.45,1661.68,2509.01,µm,Spot,Position,1,144556,
-117.911,1811.92,2495.09,µm,Spot,Position,1,144560,
-118.15,1806.99,2518.39,µm,Spot,Position,1,144561,
405.141,1861.93,2470.08,µm,Spot,Position,1,144562,
385.552,1832.89,2504.54,µm,Spot,Position,1,144563,
750.895,1813.48,2444.44,µm,Spot,Position,1,144564,
694.29,1809.6,2499.3,µm,Spot,Position,1,144565,
816.834,1950.4,2449.24,µm,Spot,Position,1,144566,
818.938,1853,2455.76,µm,Spot,Position,1,144567,
1086.4,1808.11,2505.29,µm,Spot,Position,1,144568,
1590.2,1914.44,2457.08,µm,Spot,Position,1,144569,
559.643,2093.45,2445.04,µm,Spot,Position,1,144571,
828.336,1976.82,2446.95,µm,Spot,Position,1,144572,
1266.18,2036.08,2446.27,µm,Spot,Position,1,144573,
1705.42,2111.85,2450.24,µm,Spot,Position,1,144574,
1891.86,2070.4,2508.4,µm,Spot,Position,1,144575,
2488.97,1970.77,2498.13,µm,Spot,Position,1,144578,
-992.737,2267.53,2526.12,µm,Spot,Position,1,144582,
-851.347,2210.22,2452.91,µm,Spot,Position,1,144583,
-889.305,2263.64,2454,µm,Spot,Position,1,144584,
-912.392,2174.87,2467.03,µm,Spot,Position,1,144585,
-870.78,2172.12,2480.41,µm,Spot,Position,1,144586,
-831.504,2183.47,2478.7,µm,Spot,Position,1,144587,
-874.26,2196.33,2482.17,µm,Spot,Position,1,144588,
-844.706,2239.16,2489.1,µm,Spot,Position,1,144589,
-923.08,2253.85,2495.61,µm,Spot,Position,1,144590,
-935.929,2256.78,2495.41,µm,Spot,Position,1,144591,
-936.22,2189.71,2502.07,µm,Spot,Position,1,144592,
-814.626,2237.25,2500.44,µm,Spot,Position,1,144593,
-791.204,2173.92,2503.09,µm,Spot,Position,1,144594,
-868.648,2228.69,2504.33,µm,Spot,Position,1,144595,
-792.251,2221,2511.21,µm,Spot,Position,1,144596,
-925.927,2223.41,2509.87,µm,Spot,Position,1,144597,
-899.633,2149.62,2524.07,µm,Spot,Position,1,144598,
-856.539,2144.77,2525.57,µm,Spot,Position,1,144599,
-896.92,2180.24,2528.41,µm,Spot,Position,1,144600,
-856.119,2193.5,2526.08,µm,Spot,Position,1,144601,
-861.831,2267.68,2529.22,µm,Spot,Position,1,144602,
63.5896,2262.75,2473.67,µm,Spot,Position,1,144603,
884.179,2153.48,2465.17,µm,Spot,Position,1,144604,
1638.16,2177.55,2450.03,µm,Spot,Position,1,144605,
1799.99,2264.48,2490.31,µm,Spot,Position,1,144606,
2065.31,2147.26,2462.4,µm,Spot,Position,1,144607,
2106.35,2144.67,2466.23,µm,Spot,Position,1,144608,
-940.503,2307.38,2443.55,µm,Spot,Position,1,144616,
-886.162,2318.49,2454.83,µm,Spot,Position,1,144617,
-931.573,2293.83,2486.84,µm,Spot,Position,1,144618,
-897.389,2297.21,2498.98,µm,Spot,Position,1,144619,
-247.33,2346.14,2520.21,µm,Spot,Position,1,144620,
-156.477,2382.79,2512.61,µm,Spot,Position,1,144621,
776.224,2356.16,2489.61,µm,Spot,Position,1,144622,
753.048,2385.38,2516.02,µm,Spot,Position,1,144623,
1578.14,2429.73,2529.05,µm,Spot,Position,1,144624,
2278.6,2378.42,2510.86,µm,Spot,Position,1,144625,
-743.461,2582.43,2519.92,µm,Spot,Position,1,144634,
439.472,2441.78,2477.78,µm,Spot,Position,1,144635,
743.791,2477.14,2525.51,µm,Spot,Position,1,144636,
1410.8,2576.06,2479.8,µm,Spot,Position,1,144637,
1280.21,2548.34,2506.83,µm,Spot,Position,1,144638,
1522.92,2476.33,2447.06,µm,Spot,Position,1,144639,
1522.89,2501.86,2444.52,µm,Spot,Position,1,144640,
1546.45,2503.91,2446.47,µm,Spot,Position,1,144641,
1514.62,2559.56,2447.52,µm,Spot,Position,1,144642,
1557.68,2519.75,2450.92,µm,Spot,Position,1,144643,
1447.4,2509.94,2462.53,µm,Spot,Position,1,144644,
1465.04,2536.6,2462.39,µm,Spot,Position,1,144645,
1520.64,2534.84,2473.4,µm,Spot,Position,1,144646,
1558.05,2565.85,2483.66,µm,Spot,Position,1,144647,
1472.06,2577.63,2481.16,µm,Spot,Position,1,144648,
1507.19,2579.42,2481.05,µm,Spot,Position,1,144649,
1498.31,2439.24,2490.66,µm,Spot,Position,1,144650,
1563.43,2498.62,2494.67,µm,Spot,Position,1,144651,
1538.16,2456.96,2500.16,µm,Spot,Position,1,144652,
1525.87,2572.99,2504.79,µm,Spot,Position,1,144653,
1544.53,2528.22,2516.61,µm,Spot,Position,1,144654,
1487.54,2535.15,2522.7,µm,Spot,Position,1,144655,
1539.87,2552.66,2523.18,µm,Spot,Position,1,144656,
1557.7,2475.72,2527.63,µm,Spot,Position,1,144657,
1523.15,2490.12,2527.58,µm,Spot,Position,1,144658,
1524.71,2580.51,2527.7,µm,Spot,Position,1,144659,
1639.68,2501.97,2445.15,µm,Spot,Position,1,144660,
1602.7,2579.58,2451.21,µm,Spot,Position,1,144661,
1587.66,2537.1,2460.57,µm,Spot,Position,1,144662,
1604.22,2482.48,2467.91,µm,Spot,Position,1,144663,
1584.31,2491.54,2479.69,µm,Spot,Position,1,144664,
1656.48,2520.16,2484.34,µm,Spot,Position,1,144665,
1631.34,2530.11,2490.91,µm,Spot,Position,1,144666,
1620.97,2553.68,2488.58,µm,Spot,Position,1,144667,
1609.16,2459.78,2494.2,µm,Spot,Position,1,144668,
1599.68,2561.57,2503.66,µm,Spot,Position,1,144669,
1640.17,2584.14,2514.23,µm,Spot,Position,1,144670,
1615.56,2506.91,2520.51,µm,Spot,Position,1,144671,
-1733.33,2697.1,2468.57,µm,Spot,Position,1,144674,
-1765.54,2682.9,2489.96,µm,Spot,Position,1,144675,
-1760.44,2730.04,2495.85,µm,Spot,Position,1,144676,
-1752.58,2674.82,2517.76,µm,Spot,Position,1,144677,
-1643.02,2719.62,2445.71,µm,Spot,Position,1,144679,
-1691.9,2663.97,2455.81,µm,Spot,Position,1,144680,
-1678.98,2633.43,2468.93,µm,Spot,Position,1,144681,
-1597.4,2740.87,2468.68,µm,Spot,Position,1,144682,
-1628.65,2698.27,2472.7,µm,Spot,Position,1,144683,
-1682.49,2740.53,2472.54,µm,Spot,Position,1,144684,
-1669.76,2741.84,2480.22,µm,Spot,Position,1,144685,
-1680.95,2695.78,2492.75,µm,Spot,Position,1,144686,
-1711.13,2740.64,2495.04,µm,Spot,Position,1,144687,
-1625.36,2620.07,2505.39,µm,Spot,Position,1,144688,
-1654.75,2747.73,2504.32,µm,Spot,Position,1,144689,
-1573.14,2699.53,2516.06,µm,Spot,Position,1,144690,
-1715.73,2696.46,2520.73,µm,Spot,Position,1,144691,
-1697.68,2657.99,2529.39,µm,Spot,Position,1,144692,
-1461.02,2624.86,2461.73,µm,Spot,Position,1,144693,
-1550.71,2727.93,2462.3,µm,Spot,Position,1,144694,
-1520.55,2741.77,2495.14,µm,Spot,Position,1,144696,
-1506.06,2732.65,2501.07,µm,Spot,Position,1,144697,
-1538.99,2675.25,2515.12,µm,Spot,Position,1,144701,
-1548.69,2687.43,2518.94,µm,Spot,Position,1,144702,
-1478.41,2649.7,2526.42,µm,Spot,Position,1,144703,
-1299.07,2710.49,2480.64,µm,Spot,Position,1,144704,
-1278.57,2708.95,2488.42,µm,Spot,Position,1,144705,
-727.159,2641.57,2453.09,µm,Spot,Position,1,144706,
-702.857,2682.32,2456.5,µm,Spot,Position,1,144707,
-740.143,2605.65,2485.54,µm,Spot,Position,1,144708,
-626.158,2738.14,2470.01,µm,Spot,Position,1,144709,
657.879,2725.75,2479.66,µm,Spot,Position,1,144710,
654.893,2711.85,2482.69,µm,Spot,Position,1,144712,
663.474,2687.86,2493.05,µm,Spot,Position,1,144713,
703.336,2606.82,2497.83,µm,Spot,Position,1,144714,
674.763,2681.06,2504.49,µm,Spot,Position,1,144715,
737.721,2624.21,2525.39,µm,Spot,Position,1,144716,
1089.9,2602.28,2506.18,µm,Spot,Position,1,144717,
1438.29,2598.15,2444.57,µm,Spot,Position,1,144718,
1527.46,2622.45,2446.36,µm,Spot,Position,1,144719,
1500.04,2616.22,2453.66,µm,Spot,Position,1,144720,
1429.78,2614.59,2460.72,µm,Spot,Position,1,144721,
1548.97,2604.55,2468.86,µm,Spot,Position,1,144722,
1555.02,2706.45,2475,µm,Spot,Position,1,144723,
1548.34,2672.61,2483.87,µm,Spot,Position,1,144724,
1556.13,2617.24,2499.21,µm,Spot,Position,1,144725,
1495.26,2618.73,2503.46,µm,Spot,Position,1,144726,
1481.89,2665.26,2510.93,µm,Spot,Position,1,144727,
1544.06,2591.3,2514.94,µm,Spot,Position,1,144728,
1504.76,2599.5,2528.44,µm,Spot,Position,1,144729,
1527.94,2648.9,2527.06,µm,Spot,Position,1,144730,
1634.3,2601.71,2469.35,µm,Spot,Position,1,144731,
1610.07,2605.87,2490.41,µm,Spot,Position,1,144732,
1618.82,2603.49,2516.11,µm,Spot,Position,1,144733,
1570.48,2644.72,2521.09,µm,Spot,Position,1,144734,
1621.83,2618.28,2526.33,µm,Spot,Position,1,144735,
1757.59,2682.01,2513.35,µm,Spot,Position,1,144736,
2249.57,2638.19,2457.74,µm,Spot,Position,1,144737,
2241.01,2633.13,2488.32,µm,Spot,Position,1,144741,
-1763.63,2803.07,2478.07,µm,Spot,Position,1,144743,
-1570.41,2836.12,2447.79,µm,Spot,Position,1,144746,
-1634.42,2773.18,2459.52,µm,Spot,Position,1,144747,
